Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,acc,base_lr,batch_size,out_channels,hidden_channels,heads,negative_slope,dropout,num_layers,epochs
cora_runbmdv87k9_GAT,74.35,84.69,90.22,92.07,91.7,92.25,84.74,74.35,84.69,90.22,92.07,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,64,8,0.2,0.0,6,10000
cora_run3eqwsh0w_GAT,74.35,84.69,90.22,91.33,91.7,92.25,84.74,74.35,84.69,90.22,91.33,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,64,4,0.2,0.1,5,10000
cora_runfov7d727_GAT,74.35,84.69,90.22,92.07,91.7,92.25,84.74,74.35,84.69,90.22,92.07,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,64,8,0.2,0.0,7,10000
cora_run4sr3sorp_GAT,74.35,84.69,90.22,91.33,91.7,92.25,84.74,74.35,84.69,90.22,91.33,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,64,4,0.2,0.1,6,10000
cora_runnvxddkaz_GAT,74.35,84.69,90.22,92.07,91.7,92.25,84.74,74.35,84.69,90.22,92.07,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,64,8,0.2,0.1,5,10000
cora_runy8cjjn27_GAT,74.35,84.69,90.22,91.33,91.7,92.25,84.74,74.35,84.69,90.22,91.33,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,64,4,0.2,0.1,7,10000
cora_run65dqkazf_GAT,74.35,84.69,90.22,92.07,91.7,92.25,84.74,74.35,84.69,90.22,92.07,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,64,8,0.2,0.1,6,10000
cora_runr707orf8_GAT,74.35,84.69,90.22,91.33,91.7,92.25,84.74,74.35,84.69,90.22,91.33,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,64,2,0.1,0.0,5,10000
cora_runnuj5qxbw_GAT,74.35,84.69,90.22,92.07,91.7,92.25,84.74,74.35,84.69,90.22,92.07,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,64,8,0.2,0.1,7,10000
cora_run7bb2q1nb_GAT,74.35,84.69,90.22,91.33,91.7,92.25,84.74,74.35,84.69,90.22,91.33,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,64,2,0.1,0.0,6,10000
cora_runoequatlw_GAT,74.35,84.69,90.22,92.07,91.7,92.25,84.74,74.35,84.69,90.22,92.07,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,128,4,0.1,0.0,5,10000
cora_run67kb1sfb_GAT,74.35,84.69,90.22,91.33,91.7,92.25,84.74,74.35,84.69,90.22,91.33,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,64,2,0.1,0.0,7,10000
cora_runaxu2j0dd_GAT,74.35,84.69,90.22,92.07,91.7,92.25,84.74,74.35,84.69,90.22,92.07,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,128,4,0.1,0.0,6,10000
cora_runngvubznc_GAT,74.35,84.69,90.22,91.33,91.7,92.25,84.74,74.35,84.69,90.22,91.33,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,64,2,0.1,0.1,5,10000
cora_runlr2dn52d_GAT,74.35,84.69,90.22,92.07,91.7,92.25,84.74,74.35,84.69,90.22,92.07,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,128,4,0.1,0.0,7,10000
cora_runjqex503q_GAT,74.35,84.69,90.22,91.33,91.7,92.25,84.74,74.35,84.69,90.22,91.33,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,64,2,0.1,0.1,6,10000
cora_run3p4x2scg_GAT,74.35,84.69,90.22,92.07,91.7,92.25,84.74,74.35,84.69,90.22,92.07,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,128,4,0.1,0.1,5,10000
cora_run5uxm4ozy_GAT,74.35,84.69,90.22,92.07,91.7,92.25,84.74,74.35,84.69,90.22,92.07,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,64,2,0.1,0.1,7,10000
cora_rund839kspu_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.6,97.59,91.51,0.01,1024,128,128,4,0.1,0.1,6,10000
cora_run8p5ayhev_GAT,74.35,84.69,90.22,92.07,91.7,92.25,84.74,74.35,84.69,90.22,92.07,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,64,2,0.2,0.0,5,10000
cora_runldlfvo1a_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.6,97.59,91.51,0.01,1024,128,128,4,0.1,0.1,7,10000
cora_rung1q6lt5g_GAT,74.35,84.69,90.22,92.07,91.7,92.25,84.74,74.35,84.69,90.22,92.07,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,64,2,0.2,0.0,6,10000
cora_run23ryd9zp_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.6,97.59,91.51,0.01,1024,128,128,4,0.2,0.0,5,10000
cora_run16iv9lnb_GAT,74.35,84.69,90.22,92.07,91.7,92.25,84.74,74.35,84.69,90.22,92.07,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,64,2,0.2,0.0,7,10000
cora_runf6vt5dg7_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.6,97.59,91.51,0.01,1024,128,128,4,0.2,0.0,6,10000
cora_runcxlbumem_GAT,74.35,84.69,90.22,92.07,91.7,92.25,84.74,74.35,84.69,90.22,92.07,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,64,2,0.2,0.1,5,10000
cora_run2dwuwes0_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.6,97.59,91.51,0.01,1024,128,128,4,0.2,0.0,7,10000
cora_run73mvp9n6_GAT,74.35,84.69,90.22,92.07,91.7,92.25,84.74,74.35,84.69,90.22,92.07,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,64,2,0.2,0.1,6,10000
cora_runap8gqsh4_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.6,97.59,91.51,0.01,1024,128,128,4,0.2,0.1,5,10000
cora_run4f9z9nxf_GAT,74.35,84.69,90.22,92.07,91.7,92.25,84.74,74.35,84.69,90.22,92.07,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,64,2,0.2,0.1,7,10000
cora_runz8fiiza3_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.6,97.59,91.51,0.01,1024,128,128,4,0.2,0.1,6,10000
cora_rund194e7q6_GAT,74.35,84.69,90.22,92.07,91.7,92.25,84.74,74.35,84.69,90.22,92.07,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,64,8,0.1,0.0,5,10000
cora_runfy6j5wb7_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.6,97.59,91.51,0.01,1024,128,128,4,0.2,0.1,7,10000
cora_run1gah33ls_GAT,74.35,84.69,90.22,92.07,91.7,92.25,84.74,74.35,84.69,90.22,92.07,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,64,8,0.1,0.0,6,10000
cora_runlvc6yi3f_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.6,97.59,91.51,0.01,1024,128,128,2,0.1,0.0,5,10000
cora_runoenh97zd_GAT,74.35,84.69,90.22,92.07,91.7,92.25,84.74,74.35,84.69,90.22,92.07,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,64,8,0.1,0.0,7,10000
cora_runudkz2qbb_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,2,0.1,0.0,6,10000
cora_runak713iv6_GAT,74.35,84.69,90.22,92.07,91.7,92.25,84.74,74.35,84.69,90.22,92.07,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,64,8,0.1,0.1,5,10000
cora_runf004xqvh_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,2,0.1,0.0,7,10000
cora_runn0o46xue_GAT,74.35,84.69,90.22,92.07,91.7,92.25,84.74,74.35,84.69,90.22,92.07,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,64,8,0.1,0.1,6,10000
cora_run2d19ogx5_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,2,0.1,0.1,5,10000
cora_runlj2868ao_GAT,74.35,84.69,90.22,92.07,91.7,92.25,84.74,74.35,84.69,90.22,92.07,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,64,8,0.1,0.1,7,10000
cora_runtx9litc7_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,2,0.1,0.1,6,10000
cora_run3313zf0y_GAT,74.35,84.69,90.22,92.07,91.7,92.25,84.74,74.35,84.69,90.22,92.07,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,64,8,0.2,0.0,5,10000
cora_runiaqmxfim_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,2,0.1,0.1,7,10000
cora_runrucxgzgw_GAT,74.35,84.69,90.22,92.07,91.7,92.25,84.74,74.35,84.69,90.22,92.07,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,64,8,0.2,0.0,6,10000
cora_runh9eqg05s_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,2,0.2,0.0,5,10000
cora_runjas48jxk_GAT,74.35,84.69,90.22,92.07,91.7,92.25,84.74,74.35,84.69,90.22,92.07,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,64,8,0.2,0.0,7,10000
cora_runmzycr5gf_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,2,0.2,0.0,6,10000
cora_runal70468o_GAT,74.35,84.69,90.22,92.07,91.7,92.25,84.74,74.35,84.69,90.22,92.07,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,64,8,0.2,0.1,5,10000
cora_runpwxooxtm_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,2,0.2,0.0,7,10000
cora_runt5hmhiyh_GAT,74.35,84.69,90.22,92.07,91.7,92.25,84.74,74.35,84.69,90.22,92.07,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,64,8,0.2,0.1,6,10000
cora_runqfo65jaj_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,2,0.2,0.1,5,10000
cora_runqak12tns_GAT,74.35,84.69,90.22,92.07,91.7,92.25,84.74,74.35,84.69,90.22,92.07,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,64,8,0.2,0.1,7,10000
cora_runyjy3tyag_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,2,0.2,0.1,6,10000
cora_run0vyag031_GAT,74.35,84.69,90.22,92.07,91.7,92.25,84.74,74.35,84.69,90.22,92.07,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,128,4,0.1,0.0,5,10000
cora_run33jxko3o_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,2,0.2,0.1,7,10000
cora_runq7jh0j4j_GAT,74.35,84.69,90.22,92.07,91.7,92.25,84.74,74.35,84.69,90.22,92.07,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,128,4,0.1,0.0,6,10000
cora_runumudxe95_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,8,0.1,0.0,5,10000
cora_run7hlcr2rk_GAT,74.35,84.69,90.22,92.07,91.7,92.25,84.74,74.35,84.69,90.22,92.07,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,128,4,0.1,0.0,7,10000
cora_rungt63baq4_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,8,0.1,0.0,6,10000
cora_run8uofa62r_GAT,74.35,84.69,90.22,92.07,91.7,92.25,84.74,74.35,84.69,90.22,92.07,91.7,92.25,96.6,97.59,91.51,0.01,1024,128,128,4,0.1,0.1,5,10000
cora_run1lzjm11k_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,8,0.1,0.0,7,10000
cora_runl2t1xq3n_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.6,97.59,91.51,0.01,1024,128,128,4,0.1,0.1,6,10000
cora_run6jq1bghd_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,8,0.1,0.1,5,10000
cora_runrh7tb0cz_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.6,97.59,91.51,0.01,1024,128,128,4,0.1,0.1,7,10000
cora_runyaprmv82_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,8,0.1,0.1,6,10000
cora_runp7w1ivs6_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.6,97.59,91.51,0.01,1024,128,128,4,0.2,0.0,5,10000
cora_run3r4dydi5_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,8,0.1,0.1,7,10000
cora_runkr19o4ja_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.6,97.59,91.51,0.01,1024,128,128,4,0.2,0.0,6,10000
cora_runz5bl4sek_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,8,0.2,0.0,5,10000
cora_runew041opi_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.6,97.59,91.51,0.01,1024,128,128,4,0.2,0.0,7,10000
cora_runsveobokw_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,8,0.2,0.0,6,10000
cora_runopssydgo_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.6,97.59,91.51,0.01,1024,128,128,4,0.2,0.1,5,10000
cora_run5ihnwycr_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,8,0.2,0.0,7,10000
cora_runo11hzs2t_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.6,97.59,91.51,0.01,1024,128,128,4,0.2,0.1,6,10000
cora_runticd7tun_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,128,8,0.2,0.1,5,10000
cora_run1qu4oxee_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.6,97.59,91.51,0.01,1024,128,128,4,0.2,0.1,7,10000
cora_runrf6yxpvp_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,128,8,0.2,0.1,6,10000
cora_runbhqbdjv5_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.6,97.59,91.51,0.01,1024,128,128,2,0.1,0.0,5,10000
cora_rung5dxuej0_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,128,8,0.2,0.1,7,10000
cora_run6d8ze11u_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,2,0.1,0.0,6,10000
cora_run2rtmloo7_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,4,0.1,0.0,5,10000
cora_runfv9wgy4w_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,2,0.1,0.0,7,10000
cora_runt57p164o_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,4,0.1,0.0,6,10000
cora_rund1be6asq_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,2,0.1,0.1,5,10000
cora_runcvwdldsg_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,4,0.1,0.0,7,10000
cora_run2328fm4o_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,2,0.1,0.1,6,10000
cora_runc9tcsu8n_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,4,0.1,0.1,5,10000
cora_runr1189cke_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,2,0.1,0.1,7,10000
cora_run7vzk18mn_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,4,0.1,0.1,6,10000
cora_runv3ug4n1f_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,2,0.2,0.0,5,10000
cora_run6p621q9b_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,4,0.1,0.1,7,10000
cora_run7tujg6py_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,2,0.2,0.0,6,10000
cora_runq0ejbygs_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,4,0.2,0.0,5,10000
cora_runx63s01n7_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,2,0.2,0.0,7,10000
cora_rund2qaw5s8_GAT,74.35,84.69,90.77,92.07,92.44,92.25,84.74,74.35,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,4,0.2,0.0,6,10000
cora_runq5qbeemd_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,2,0.2,0.1,5,10000
cora_run81c77qkz_GAT,74.35,84.69,90.77,92.07,92.44,92.25,84.74,74.35,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,4,0.2,0.0,7,10000
cora_runixkx4rrn_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,2,0.2,0.1,6,10000
cora_runvbflxv2r_GAT,74.35,84.69,90.77,92.07,92.44,92.25,84.74,74.35,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,4,0.2,0.1,5,10000
cora_runocppsdrd_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,2,0.2,0.1,7,10000
cora_run1u96z5lj_GAT,74.35,84.69,90.77,92.07,92.44,92.25,84.74,74.35,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,4,0.2,0.1,6,10000
cora_runpec1wptk_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,8,0.1,0.0,5,10000
cora_runz5sx5ndw_GAT,74.35,84.69,90.77,92.07,92.44,92.25,84.74,74.35,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,4,0.2,0.1,7,10000
cora_run82d702dj_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,8,0.1,0.0,6,10000
cora_runz39uwvov_GAT,74.35,84.69,90.77,92.07,92.44,92.25,84.74,74.35,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,2,0.1,0.0,5,10000
cora_runf57dlrq0_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,8,0.1,0.0,7,10000
cora_run4e90on04_GAT,74.35,84.69,90.77,92.07,92.44,92.25,84.74,74.35,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,2,0.1,0.0,6,10000
cora_runxqf7hw4u_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,8,0.1,0.1,5,10000
cora_run1md4dpw4_GAT,74.35,84.69,90.77,92.07,92.44,92.25,84.74,74.35,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,2,0.1,0.0,7,10000
cora_runlnr9a3yq_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,8,0.1,0.1,6,10000
cora_runfdsnq8k1_GAT,74.35,84.69,90.77,92.07,92.44,92.25,84.74,74.35,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,2,0.1,0.1,5,10000
cora_runhqh0i0pd_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,8,0.1,0.1,7,10000
cora_runihmkk7ot_GAT,74.35,84.69,90.77,92.07,92.44,92.25,84.74,74.35,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,2,0.1,0.1,6,10000
cora_runoy7pzobi_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,8,0.2,0.0,5,10000
cora_runmylage9v_GAT,74.35,84.69,90.77,92.07,92.44,92.25,84.74,74.35,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,2,0.1,0.1,7,10000
cora_runf1tu1l61_GAT,74.35,84.69,90.77,92.07,92.44,92.25,84.74,74.35,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,2,0.2,0.0,5,10000
cora_runz90chgun_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,8,0.2,0.0,6,10000
cora_rung7myscor_GAT,74.35,84.69,90.77,92.07,92.44,92.25,84.74,74.35,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,2,0.2,0.0,6,10000
cora_rune42fnm5x_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.65,97.59,91.51,0.01,1024,128,128,8,0.2,0.0,7,10000
cora_runkz7k2a8z_GAT,74.35,84.69,90.77,92.07,92.44,92.25,84.74,74.35,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,2,0.2,0.0,7,10000
cora_runyjfl5qfv_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,128,8,0.2,0.1,5,10000
cora_rundjihhust_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,2,0.2,0.1,5,10000
cora_rungdcwb9m5_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,128,8,0.2,0.1,6,10000
cora_runxaz0ttd5_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,2,0.2,0.1,6,10000
cora_runapx4oowq_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,128,8,0.2,0.1,7,10000
cora_runbn6fhd0h_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,4,0.1,0.0,5,10000
cora_rungyz7d60r_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,2,0.2,0.1,7,10000
cora_rune6yshjd4_GAT,74.35,84.69,90.22,92.07,92.44,92.25,84.74,74.35,84.69,90.22,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,4,0.1,0.0,6,10000
cora_runjt6ff4q6_GAT,72.14,84.69,90.77,92.07,92.44,92.25,77.33,72.14,84.69,90.77,92.07,92.44,92.25,96.21,97.59,91.51,0.01,1024,128,256,8,0.1,0.0,5,10000
